ID,Company,Category,Sub Category,Region,Source Name,URL,URL Type,RSS Available,XML Available,Update Frequency,Language,Official,Requires JS,Pagination,Status Code,Notes
439,Hindustan Times,News,City News,NCR,Hindustan Times,https://www.hindustantimes.com/topic/greater-noida/news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
440,Hindustan Times,News,City News,NCR,Hindustan Times,https://www.hindustantimes.com/topic/gurugram/news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
441,Hindustan Times,News,City News,NCR,Hindustan Times,https://www.hindustantimes.com/topic/noida/news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
442,Housing.com News,News,News Category,NCR,Housing.com News,https://housing.com/news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
443,India Today,News,City News,NCR,India Today,https://www.indiatoday.in/cities/noida-news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
444,India Today,News,News Category,NCR,India Today,https://www.indiatoday.in/latest-news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
445,India Today,News,News Category,NCR,India Today,https://www.indiatoday.in/news.html,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
446,India Today,News,Press Release Archive,NCR,India Today,https://www.indiatoday.in/press-release,Press Release Archive,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
447,India Today,News,Real Estate Section,NCR,India Today,https://www.indiatoday.in/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
448,India Today,News,RSS Feed,NCR,India Today,https://www.indiatoday.in/rss,RSS Feed,Yes,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
449,India Today,News,News Sitemap,NCR,India Today,https://www.indiatoday.in/sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
450,India Today,News,City News,NCR,India Today,https://www.indiatoday.in/topic-list,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
451,India Today,News,City News,NCR,India Today,https://www.indiatoday.in/topic/gurugram,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
452,India Today,News,City News,NCR,India Today,https://www.indiatoday.in/topic/noida,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
453,India Today,News,Real Estate Section,NCR,India Today,https://www.indiatoday.in/topic/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
454,Indian Express,News,Market Reports,NCR,Indian Express,https://indianexpress.com/article/business/economy/indias-infrastructure-market-to-reach-usd-6-6-trn-by-2025-report,Market Reports,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
455,Indian Express,News,RSS Feed,NCR,Indian Express,https://indianexpress.com/feed,RSS Feed,Yes,Yes,Daily/As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
456,Indian Express,News,News Category,NCR,Indian Express,https://indianexpress.com/latest-news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
457,Indian Express,News,Press Release Archive,NCR,Indian Express,https://indianexpress.com/photos/lifestyle-gallery/the-worlds-top-20-restaurants-in-2016-2853135/press,Press Release Archive,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
458,Indian Express,News,RSS Feed,NCR,Indian Express,https://indianexpress.com/rss,RSS Feed,Yes,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
459,Indian Express,News,News Sitemap,NCR,Indian Express,https://indianexpress.com/sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
460,MagicBricks,News,RSS Feed,NCR,MagicBricks,https://content.magicbricks.com/feed,RSS Feed,Yes,Yes,Daily/As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
461,MagicBricks,News,News Sitemap,NCR,MagicBricks,https://content.magicbricks.com/news-sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
462,MagicBricks,News,Property Section,NCR,MagicBricks,https://content.magicbricks.com/property-news,Property Section,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
463,MagicBricks,News,Real Estate Section,NCR,MagicBricks,https://content.magicbricks.com/tag/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
464,Mint,News,News Category,NCR,Mint,https://www.livemint.com/latest-news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
465,Mint,News,Market Reports,NCR,Mint,https://www.livemint.com/market-reports,Market Reports,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
466,Mint,News,News Category,NCR,Mint,https://www.livemint.com/news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
467,Mint,News,Notification,NCR,Mint,https://www.livemint.com/notifications,Notification,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
468,Mint,News,Research,NCR,Mint,https://www.livemint.com/research,Research,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
469,Mint,News,RSS Feed,NCR,Mint,https://www.livemint.com/rss,RSS Feed,Yes,Unknown,Daily/As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
470,Mint,News,News Sitemap,NCR,Mint,https://www.livemint.com/sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
471,Mint,News,Real Estate Section,NCR,Mint,https://www.livemint.com/tag/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
472,Mint,News,City News,NCR,Mint,https://www.livemint.com/topic/faridabad/news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
473,Mint,News,City News,NCR,Mint,https://www.livemint.com/topic/greater-noida/news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
474,Mint,News,City News,NCR,Mint,https://www.livemint.com/topic/gurugram/news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
475,Mint,News,City News,NCR,Mint,https://www.livemint.com/topic/noida/news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
476,Mint,News,Real Estate Section,NCR,Mint,https://www.livemint.com/topic/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
477,Moneycontrol,News,News Category,NCR,Moneycontrol,https://www.moneycontrol.com/news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
478,Moneycontrol,News,Real Estate Section,NCR,Moneycontrol,https://www.moneycontrol.com/news/business/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
479,Moneycontrol,News,Infrastructure News,NCR,Moneycontrol,https://www.moneycontrol.com/news/infrastructure,Infrastructure News,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
480,Moneycontrol,News,Real Estate Section,NCR,Moneycontrol,https://www.moneycontrol.com/topic/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
481,NDTV,News,Official Blog,NCR,NDTV,https://www.ndtv.com/blog,Official Blog,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
482,NDTV,News,News Category,NCR,NDTV,https://www.ndtv.com/news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
483,NDTV,News,Notification,NCR,NDTV,https://www.ndtv.com/notifications,Notification,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
484,NDTV,News,RSS Feed,NCR,NDTV,https://www.ndtv.com/rss,RSS Feed,Yes,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
485,NDTV,News,News Sitemap,NCR,NDTV,https://www.ndtv.com/sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
486,NDTV,News,City News,NCR,NDTV,https://www.ndtv.com/topic/faridabad,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
487,NDTV,News,City News,NCR,NDTV,https://www.ndtv.com/topic/greater-noida,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
488,NDTV,News,City News,NCR,NDTV,https://www.ndtv.com/topic/gurugram,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
489,NDTV,News,City News,NCR,NDTV,https://www.ndtv.com/topic/noida,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
490,NDTV,News,Real Estate Section,NCR,NDTV,https://www.ndtv.com/topic/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
491,News18,News,City News,NCR,News18,https://www.news18.com/cities/noida-news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
492,News18,News,News Category,NCR,News18,https://www.news18.com/news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
493,News18,News,Real Estate Section,NCR,News18,https://www.news18.com/news/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
494,News18,News,Notification,NCR,News18,https://www.news18.com/notifications,Notification,Unknown,Unknown,As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
495,News18,News,Press Release Archive,NCR,News18,https://www.news18.com/press-release,Press Release Archive,Unknown,Unknown,As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
496,News18,News,RSS Feed,NCR,News18,https://www.news18.com/rss,RSS Feed,Yes,Unknown,Daily/As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
497,NoBroker,News,Official Blog,NCR,NoBroker,https://www.nobroker.in/blogs,Official Blog,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
498,NoBroker,News,City News,NCR,NoBroker,https://www.nobroker.in/cities/faridabad-news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
499,NoBroker,News,City News,NCR,NoBroker,https://www.nobroker.in/cities/gurugram-news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
500,NoBroker,News,City News,NCR,NoBroker,https://www.nobroker.in/cities/noida-news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
501,NoBroker,News,Investor News,NCR,NoBroker,https://www.nobroker.in/investor-relations/news,Investor News,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
502,NoBroker,News,Investor News,NCR,NoBroker,https://www.nobroker.in/investors/news,Investor News,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
503,NoBroker,News,News Category,NCR,NoBroker,https://www.nobroker.in/news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
504,NoBroker,News,Real Estate Section,NCR,NoBroker,https://www.nobroker.in/news/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
505,NoBroker,News,Real Estate Section,NCR,NoBroker,https://www.nobroker.in/real-estate/news,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
506,NoBroker,News,News Sitemap,NCR,NoBroker,https://www.nobroker.in/sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
507,NoBroker,News,Real Estate Section,NCR,NoBroker,https://www.nobroker.in/tag/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
508,NoBroker,News,Real Estate Section,NCR,NoBroker,https://www.nobroker.in/topic/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
509,PropNewsTime,News,Announcement,NCR,PropNewsTime,https://propnewstime.com/announcement,Announcement,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
510,PropNewsTime,News,Announcement,NCR,PropNewsTime,https://propnewstime.com/announcements,Announcement,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
511,PropNewsTime,News,XML Feed,NCR,PropNewsTime,https://propnewstime.com/atom.xml,XML Feed,Unknown,Yes,Daily/As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
512,PropNewsTime,News,Official Blog,NCR,PropNewsTime,https://propnewstime.com/blog,Official Blog,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
513,PropNewsTime,News,Official Blog,NCR,PropNewsTime,https://propnewstime.com/blogs,Official Blog,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
514,PropNewsTime,News,Circular,NCR,PropNewsTime,https://propnewstime.com/circular,Circular,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
515,PropNewsTime,News,Circular,NCR,PropNewsTime,https://propnewstime.com/circulars,Circular,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
516,PropNewsTime,News,RSS Feed,NCR,PropNewsTime,https://propnewstime.com/feed,RSS Feed,Yes,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
517,PropNewsTime,News,Infrastructure News,NCR,PropNewsTime,https://propnewstime.com/infrastructure,Infrastructure News,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
518,PropNewsTime,News,Infrastructure News,NCR,PropNewsTime,https://propnewstime.com/infrastructure-news,Infrastructure News,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
519,PropNewsTime,News,Research,NCR,PropNewsTime,https://propnewstime.com/insights,Research,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
520,PropNewsTime,News,News Category,NCR,PropNewsTime,https://propnewstime.com/latest-news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
521,PropNewsTime,News,Market Reports,NCR,PropNewsTime,https://propnewstime.com/market-reports,Market Reports,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
522,PropNewsTime,News,Media Centre,NCR,PropNewsTime,https://propnewstime.com/media,Media Centre,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
523,PropNewsTime,News,Media Centre,NCR,PropNewsTime,https://propnewstime.com/media-center,Media Centre,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
524,PropNewsTime,News,Media Centre,NCR,PropNewsTime,https://propnewstime.com/media-centre,Media Centre,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
525,PropNewsTime,News,News Category,NCR,PropNewsTime,https://propnewstime.com/news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
526,PropNewsTime,News,News Category,NCR,PropNewsTime,https://propnewstime.com/news-room,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
527,PropNewsTime,News,News Sitemap,NCR,PropNewsTime,https://propnewstime.com/news-sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
528,PropNewsTime,News,News Category,NCR,PropNewsTime,https://propnewstime.com/newsroom,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
529,PropNewsTime,News,Notification,NCR,PropNewsTime,https://propnewstime.com/notification,Notification,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
530,PropNewsTime,News,Notification,NCR,PropNewsTime,https://propnewstime.com/notifications,Notification,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
531,PropNewsTime,News,News Sitemap,NCR,PropNewsTime,https://propnewstime.com/page-sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
532,PropNewsTime,News,News Sitemap,NCR,PropNewsTime,https://propnewstime.com/post-sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
533,PropNewsTime,News,Press Release Archive,NCR,PropNewsTime,https://propnewstime.com/press,Press Release Archive,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
534,PropNewsTime,News,Press Release Archive,NCR,PropNewsTime,https://propnewstime.com/press-release,Press Release Archive,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
535,PropNewsTime,News,Press Release Archive,NCR,PropNewsTime,https://propnewstime.com/press-releases,Press Release Archive,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
536,PropNewsTime,News,Property Section,NCR,PropNewsTime,https://propnewstime.com/property,Property Section,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
537,PropNewsTime,News,Property Section,NCR,PropNewsTime,https://propnewstime.com/property-news,Property Section,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
538,PropNewsTime,News,Real Estate Section,NCR,PropNewsTime,https://propnewstime.com/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
539,PropNewsTime,News,Market Reports,NCR,PropNewsTime,https://propnewstime.com/reports,Market Reports,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
540,PropNewsTime,News,Research,NCR,PropNewsTime,https://propnewstime.com/research,Research,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
541,PropNewsTime,News,RSS Feed,NCR,PropNewsTime,https://propnewstime.com/rss,RSS Feed,Yes,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
542,PropNewsTime,News,RSS Feed,NCR,PropNewsTime,https://propnewstime.com/rss.xml,RSS Feed,Yes,Yes,Daily/As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
543,PropNewsTime,News,News Sitemap,NCR,PropNewsTime,https://propnewstime.com/sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
544,PropNewsTime,News,Tender,NCR,PropNewsTime,https://propnewstime.com/tender,Tender,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
545,PropNewsTime,News,Tender,NCR,PropNewsTime,https://propnewstime.com/tenders,Tender,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
546,RealtyNXT,News,Latest News,NCR,RealtyNXT,https://realtynxt.com/,Latest News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
547,RealtyNXT,News,Official Blog,NCR,RealtyNXT,https://realtynxt.com/blog,Official Blog,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
548,RealtyNXT,News,News Sitemap,NCR,RealtyNXT,https://realtynxt.com/sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
549,RealtyNXT,News,Real Estate Section,NCR,RealtyNXT,https://realtynxt.com/tag/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
550,SquareYards,News,Official Blog,NCR,SquareYards,https://www.squareyards.com/blog,Official Blog,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
551,The Hindu,News,News Category,NCR,The Hindu,https://www.thehindu.com/latest-news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
552,The Hindu,News,News Category,NCR,The Hindu,https://www.thehindu.com/news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
553,The Hindu,News,Real Estate Section,NCR,The Hindu,https://www.thehindu.com/real-estate?acp=v3,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
554,The Hindu,News,Real Estate Section,NCR,The Hindu,https://www.thehindu.com/tag/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
555,The Hindu,News,Real Estate Section,NCR,The Hindu,https://www.thehindu.com/topic/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
556,The Realty Today,News,Latest News,NCR,The Realty Today,https://therealtytoday.com/,Latest News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
557,The Realty Today,News,News Category,NCR,The Realty Today,https://therealtytoday.com/news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
558,The Realty Today,News,Infrastructure News,NCR,The Realty Today,https://therealtytoday.com/news/infrastructure,Infrastructure News,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
559,The Realty Today,News,Real Estate Section,NCR,The Realty Today,https://therealtytoday.com/news/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
560,The Realty Today,News,News Category,NCR,The Realty Today,https://therealtytoday.com/news/trending,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
561,The Realty Today,News,News Sitemap,NCR,The Realty Today,https://therealtytoday.com/sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
562,Times of India,News,Official Blog,NCR,Times of India,https://timesofindia.indiatimes.com/blogs,Official Blog,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
563,Times of India,News,Real Estate Section,NCR,Times of India,https://timesofindia.indiatimes.com/category/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
564,Times of India,News,News Category,NCR,Times of India,https://timesofindia.indiatimes.com/news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
565,Times of India,News,Real Estate Section,NCR,Times of India,https://timesofindia.indiatimes.com/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
566,Times of India,News,Real Estate Section,NCR,Times of India,https://timesofindia.indiatimes.com/real-estate/news,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
567,Times of India,News,City News,NCR,Times of India,https://timesofindia.indiatimes.com/topic/faridabad/news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
568,Times of India,News,City News,NCR,Times of India,https://timesofindia.indiatimes.com/topic/greater-noida/news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
569,Times of India,News,City News,NCR,Times of India,https://timesofindia.indiatimes.com/topic/gurgaon/news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
570,Times of India,News,City News,NCR,Times of India,https://timesofindia.indiatimes.com/topic/noida-society-violence/news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
571,Times of India,News,Real Estate Section,NCR,Times of India,https://timesofindia.indiatimes.com/topic/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
572,ANAROCK,Research,Official Blog,NCR,ANAROCK,https://www.anarock.com/blogs,Official Blog,Unknown,Unknown,As Published,English,Yes,No,Likely,200,Verified dynamic source page
573,ANAROCK,Research,Research,NCR,ANAROCK,https://www.anarock.com/insights,Research,Unknown,Unknown,As Published,English,Yes,No,Likely,200,Verified dynamic source page
574,ANAROCK,Research,News Sitemap,NCR,ANAROCK,https://www.anarock.com/sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Yes,No,Unknown,200,Verified XML/RSS/sitemap source
575,Colliers India,Research,Research,NCR,Colliers India,https://www.colliers.com/en-in/research,Research,Unknown,Unknown,As Published,English,Yes,No,Unknown,200,Verified dynamic source page
576,Cushman & Wakefield,Research,News Category,NCR,Cushman & Wakefield,https://www.cushmanwakefield.com/en/news,News Category,Unknown,Unknown,Daily/As Published,English,Yes,No,Unknown,200,Verified dynamic source page
577,Cushman & Wakefield,Research,News Sitemap,NCR,Cushman & Wakefield,https://www.cushmanwakefield.com/news-sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Yes,No,Unknown,200,Verified XML/RSS/sitemap source
578,ICRA,Research,Media Centre,NCR,ICRA,https://www.icra.in/media,Media Centre,Unknown,Unknown,As Published,English,Yes,No,Likely,200,Verified dynamic source page
579,ICRA,Research,Research,NCR,ICRA,https://www.icra.in/research,Research,Unknown,Unknown,As Published,English,Yes,No,Likely,200,Verified dynamic source page
580,Knight Frank India,Research,Official Blog,NCR,Knight Frank India,https://www.knightfrank.co.in/blog,Official Blog,Unknown,Unknown,As Published,English,Yes,No,Likely,200,Verified dynamic source page
581,Knight Frank India,Research,Official Blog,NCR,Knight Frank India,https://www.knightfrank.co.in/blogs,Official Blog,Unknown,Unknown,As Published,English,Yes,No,Likely,200,Verified dynamic source page
582,Knight Frank India,Research,Research,NCR,Knight Frank India,https://www.knightfrank.co.in/research,Research,Unknown,Unknown,As Published,English,Yes,No,Unknown,200,Verified dynamic source page
583,Knight Frank India,Research,News Sitemap,NCR,Knight Frank India,https://www.knightfrank.co.in/sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Yes,No,Unknown,200,Verified XML/RSS/sitemap source
584,Liases Foras,Research,News Sitemap,NCR,Liases Foras,https://www.liasesforas.com/sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Yes,No,Unknown,200,Verified XML/RSS/sitemap source
585,PropEquity,Research,Investor News,NCR,PropEquity,https://www.propequity.in/investor-desk,Investor News,Unknown,Unknown,As Published,English,Yes,No,Unknown,200,Verified dynamic source page
586,PropEquity,Research,Market Reports,NCR,PropEquity,https://www.propequity.in/reports,Market Reports,Unknown,Unknown,As Published,English,Yes,No,Unknown,200,Verified dynamic source page
587,PropEquity,Research,News Sitemap,NCR,PropEquity,https://www.propequity.in/sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Yes,No,Unknown,200,Verified XML/RSS/sitemap source
588,Savills India,Research,Research,NCR,Savills India,https://www.savills.in/services/real-estate-research.aspx,Research,Unknown,Unknown,As Published,English,Yes,No,Unknown,200,Verified dynamic source page
589,Savills India,Research,News Sitemap,NCR,Savills India,https://www.savills.in/sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Yes,No,Unknown,200,Verified XML/RSS/sitemap source
